# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Mar 27 15:29:26 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and discoverymethod like '%transit%'
# CONSTRAINT:  and pl_orbsmaxstr not null
# CONSTRAINT:  and pl_radestr not null
# CONSTRAINT:  and pl_bmassestr not null
# CONSTRAINT:  and st_teffstr not null
# CONSTRAINT:  and st_radstr not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
OGLE-TR-211 b,OGLE-TR-211,1,1,1,Transit,2007,OGLE,Published Confirmed,0,<a refstr=UDALSKI_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...482..299U/abstract target=ref> Udalski et al. 2008 </a>,3.67724000,0.00003000,-0.00003000,0,0.051000,0.001000,-0.001000,0,15.244,2.018,-1.009,0,1.360,0.180,-0.090,0,327.35100,63.56300,-63.56300,0,1.03000,0.20000,-0.20000,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=UDALSKI_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...482..299U/abstract target=ref> Udalski et al. 2008 </a>,,6325.00,91.00,,0,1.64,0.21,,0,1.33,0.05,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h40m14.36s,160.0598236,-62d27m19.93s,-62.4555353,1515.2600000,109.8250000,-109.8250000,15.3640000,0.1950000,-0.1950000,13.3790000,0.0450000,-0.0450000,15.0702000,0.0004020,-0.0004020,2014-05-14,2008-04,2014-05-14
OGLE2-TR-L9 b,OGLE2-TR-L9,1,1,1,Transit,2008,OGLE,Published Confirmed,0,<a refstr=SNELLEN_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...497..545S/abstract target=ref> Snellen et al. 2009 </a>,2.48553350,0.00000070,-0.00000070,0,0.030800,0.000500,-0.000500,0,18.046,0.448,-0.448,0,1.610,0.040,-0.040,0,1430.17500,476.72500,-476.72500,0,4.50000,1.50000,-1.50000,0,Mass,,,,,,,,,,,,,0,<a refstr=SNELLEN_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...497..545S/abstract target=ref> Snellen et al. 2009 </a>,,6933.00,58.00,,0,1.53,0.04,,0,1.52,0.08,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h07m55.17s,166.9798793,-61d08m46.50s,-61.1462496,1627.6300000,80.2800000,-73.2000000,14.7180000,0.0690000,-0.0690000,13.1170000,0.0370000,-0.0370000,14.5637000,0.0003500,-0.0003500,2014-05-14,2009-04,2014-05-14
PH1 b,PH1,1,4,1,Transit,2012,Kepler,Published Confirmed,0,<a refstr=SCHWAMB_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768..127S/abstract target=ref> Schwamb et al. 2013 </a>,138.31700000,0.04000000,-0.02700000,0,0.652000,0.012000,-0.012000,0,6.180,0.170,-0.170,0,0.551,0.015,-0.015,0,169.00000,,,1,0.53100,,,1,Mass,0.070200,0.002900,-0.003900,0,,,,,481,18,-18,0,0,<a refstr=SCHWAMB_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768..127S/abstract target=ref> Schwamb et al. 2013 </a>,F,6407.00,150.00,-150.00,0,1.73,0.04,-0.04,0,1.53,0.09,-0.09,0,0.210,0.080,-0.080,0,[Fe/H],4.14,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h52m51.62s,298.2150641,+39d57m18.31s,39.9550863,1033.1600000,,,13.8410000,0.1490000,-0.1490000,12.3950000,0.0210000,-0.0210000,13.6988000,0.0016040,-0.0016040,2014-05-14,2013-05,2014-05-14
POTS-1 b,POTS-1,1,1,1,Transit,2013,La Silla Observatory,Published Confirmed,0,<a refstr=KOPPENHOEFER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.435.3133K/abstract target=ref> Koppenhoefer et al. 2013 </a>,3.16062960,0.00000157,-0.00000157,0,0.037340,0.000900,-0.000900,0,10.548,0.404,-0.527,0,0.941,0.036,-0.047,0,734.16000,244.72000,-244.72000,0,2.31000,0.77000,-0.77000,0,Mass,,,,,,,,,,,,,0,<a refstr=KOPPENHOEFER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.435.3133K/abstract target=ref> Koppenhoefer et al. 2013 </a>,K5 V,4400.00,200.00,-200.00,0,0.59,0.02,-0.03,0,0.69,0.05,-0.05,0,-0.030,0.150,-0.150,0,[Fe/H],4.63,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h34m26.09s,203.6087259,-66d34m52.19s,-66.5811639,747.9590000,46.4025000,-46.4025000,17.9083000,0.0474000,-0.0474000,14.2440000,0.0770000,-0.0770000,17.2604000,0.0008240,-0.0008240,2014-05-14,2013-11,2014-05-14
Qatar-1 b,Qatar-1,1,1,1,Transit,2010,Qatar,Published Confirmed,0,<a refstr=COLLINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...78C/abstract target=ref>Collins et al. 2017</a>,1.42002420,0.00000022,-0.00000022,0,0.023320,0.000400,-0.000400,0,12.812,0.291,-0.280,0,1.143,0.026,-0.025,0,411.27202,16.52716,-15.57367,0,1.29400,0.05200,-0.04900,0,Mass,0.000000,,,0,,,,,1418,28,-27,0,1,<a refstr=COLLINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...78C/abstract target=ref>Collins et al. 2017</a>,,5013.00,93.00,-88.00,0,0.80,0.02,-0.02,0,0.84,0.04,-0.04,0,0.171,0.097,-0.094,0,[Fe/H],4.55,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h13m31.65s,303.3818697,+65d09m44.39s,65.1623313,185.6150000,0.8050000,-0.7970000,12.6920000,0.1030000,-0.1030000,10.4090000,0.0170000,-0.0170000,12.4764000,0.0004330,-0.0004330,2016-09-14,2017-02,2016-09-15
Qatar-10 b,Qatar-10,1,1,1,Transit,2019,Qatar,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,1.64532100,0.00001000,-0.00001000,0,0.028600,0.000600,-0.000600,0,17.295,0.448,-0.448,0,1.543,0.040,-0.040,0,233.92288,28.60470,-28.60470,0,0.73600,0.09000,-0.09000,0,Mass,0.000000,,,0,,,,,1955,25,-25,0,0,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,F7 V,6124.00,46.00,-46.00,0,1.25,0.03,-0.03,0,1.16,0.07,-0.07,0,0.016,0.089,-0.089,0,[Fe/H],4.30,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m46.54s,284.4439052,+69d34m15.01s,69.5708373,559.0680000,6.0850000,-5.9570000,12.8680000,0.0570000,-0.0570000,11.3820000,0.0170000,-0.0170000,12.6978000,0.0002240,-0.0002240,2019-04-30,2019-06,2019-05-02
Qatar-2 b,Qatar-2,1,1,1,Transit,2011,Qatar,Published Confirmed,0,<a refstr=MANCINI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.2391M/abstract target=ref>Mancini et al. 2014</a>,1.33711647,0.00000026,-0.00000026,0,0.021530,0.000200,-0.000200,0,14.056,0.146,-0.146,0,1.254,0.013,-0.013,0,792.63500,17.16200,-17.16200,0,2.49400,0.05400,-0.05400,0,Mass,0.000000,,,0,,,,,1344,14,-14,0,0,<a refstr=MANCINI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.2391M/abstract target=ref>Mancini et al. 2014</a>,,4645.00,50.00,-50.00,0,0.78,0.01,-0.01,0,0.74,0.02,-0.02,0,0.020,0.080,-0.080,0,[m/H],4.53,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714,181.3740000,1.2180000,-1.2030000,13.4430000,0.1600000,-0.1600000,10.6190000,0.0210000,-0.0210000,13.0276000,0.0007210,-0.0007210,2014-11-05,2014-09,2014-11-05
Qatar-3 b,Qatar-3,1,1,1,Transit,2017,Qatar,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,2.50792040,,,0,0.037830,0.000690,-0.000690,0,12.285,1.569,-1.569,0,1.096,0.140,-0.140,0,1369.84730,149.38010,-149.38010,0,4.31000,0.47000,-0.47000,0,Mass,0.000000,,,0,1330.00,287.00,-287.00,0,1681,84,-84,0,0,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,G0 V,6007.00,52.00,-52.00,0,1.27,0.14,-0.14,0,1.15,0.06,-0.06,0,-0.041,0.081,-0.081,0,[Fe/H],4.29,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h56m36.47s,359.1519716,+36d12m46.64s,36.2129562,735.6010000,33.4630000,-30.7230000,12.9290000,0.0800000,-0.0800000,11.2190000,0.0220000,-0.0220000,12.8203000,0.0008540,-0.0008540,2017-04-24,2017-04,2017-04-27
Qatar-4 b,Qatar-4,1,1,1,Transit,2017,Qatar,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,1.80535640,,,0,0.028030,0.000480,-0.000480,0,12.722,1.233,-1.233,0,1.135,0.110,-0.110,0,1938.76300,171.62820,-171.62820,0,6.10000,0.54000,-0.54000,0,Mass,0.000000,,,0,614.00,88.00,-88.00,0,1385,48,-48,0,0,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,K1 V,5215.00,50.00,-50.00,0,0.85,0.06,-0.06,0,0.90,0.05,-0.05,0,0.103,0.081,-0.081,0,[Fe/H],4.53,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h19m26.23s,4.8592750,+44d01m39.35s,44.0275965,329.0360000,2.8910000,-2.8430000,13.5740000,0.1030000,-0.1030000,11.5190000,0.0200000,-0.0200000,13.4114000,0.0007190,-0.0007190,2017-04-24,2017-04,2017-04-27
Qatar-5 b,Qatar-5,1,1,1,Transit,2017,Qatar,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,2.87923190,,,0,0.041270,0.000670,-0.000670,0,12.408,0.717,-0.717,0,1.107,0.064,-0.064,0,1373.02560,57.20940,-57.20940,0,4.32000,0.18000,-0.18000,0,Mass,0.000000,,,0,669.00,60.00,-60.00,0,1415,31,-31,0,0,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,G2 V,5747.00,49.00,-49.00,0,1.08,0.05,-0.05,0,1.13,0.06,-0.06,0,0.377,0.080,-0.080,0,[Fe/H],4.43,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h28m12.94s,7.0539375,+42d03m40.84s,42.0613451,367.6580000,8.0890000,-7.7550000,12.6140000,0.0800000,-0.0800000,10.9560000,0.0200000,-0.0200000,12.5241000,0.0004350,-0.0004350,2017-04-24,2017-04,2017-04-27
Qatar-6 b,Qatar-6,1,2,1,Transit,2017,Qatar,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...52A/abstract target=ref>Alsubai et al. 2018</a>,3.50619500,0.00001800,-0.00001800,0,0.042300,0.000400,-0.000400,0,11.904,0.796,-0.796,0,1.062,0.071,-0.071,0,212.31044,20.97678,-20.97678,0,0.66800,0.06600,-0.06600,0,Mass,0.000000,,,0,,,,,1006,18,-18,0,0,<a refstr=ALSUBAI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...52A/abstract target=ref>Alsubai et al. 2018</a>,K2 V,5052.00,66.00,-66.00,0,0.72,0.02,-0.02,0,0.82,0.02,-0.02,0,-0.025,0.093,-0.093,0,[Fe/H],4.64,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h48m50.42s,222.2100773,+22d09m09.41s,22.1526136,100.8480000,0.4640000,-0.4600000,11.4960000,0.0360000,-0.0360000,9.2260000,,,11.1249000,0.0013670,-0.0013670,2019-11-18,2018-02,2019-11-21
Qatar-7 b,Qatar-7,1,1,1,Transit,2019,Qatar,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...74A/abstract target=ref>Alsubai et al. 2019</a>,2.03204600,0.00000970,-0.00001400,0,0.035200,0.000200,-0.000200,0,19.055,0.336,-0.336,0,1.700,0.030,-0.030,0,597.52040,79.45750,-79.45750,0,1.88000,0.25000,-0.25000,0,Mass,0.000000,,,0,,,,,2053,15,-15,0,0,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...74A/abstract target=ref>Alsubai et al. 2019</a>,F4 V,6387.00,38.00,-38.00,0,1.56,0.02,-0.02,0,1.41,0.03,-0.03,0,0.276,0.071,-0.071,0,[Fe/H],4.20,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h54m03.63s,358.5151344,+37d01m18.57s,37.0218242,705.9810000,26.0660000,-24.3050000,13.1340000,0.0690000,-0.0690000,11.5610000,0.0200000,-0.0200000,12.9275000,0.0004230,-0.0004230,2020-05-01,2019-02,2020-05-07
Qatar-8 b,Qatar-8,1,1,1,Transit,2019,Qatar,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,3.71495000,0.00100000,-0.00100000,0,0.047400,0.000800,-0.000800,0,14.404,0.247,-0.247,0,1.285,0.022,-0.022,0,117.91493,19.70546,-19.70546,0,0.37100,0.06200,-0.06200,0,Mass,0.000000,,,0,,,,,1457,14,-14,0,0,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,G0 V,5738.00,51.00,-51.00,0,1.31,0.02,-0.02,0,1.03,0.05,-0.05,0,0.025,0.071,-0.071,0,[Fe/H],4.21,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h29m38.96s,157.4123405,+70d31m37.50s,70.5270835,281.4980000,2.5880000,-2.5430000,11.7100000,0.0160000,-0.0160000,9.9370000,0.0150000,-0.0150000,11.3494000,0.0005250,-0.0005250,2019-04-30,2019-06,2019-05-02
Qatar-9 b,Qatar-9,1,1,1,Transit,2019,Qatar,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,1.54073100,0.00003800,-0.00003800,0,0.023400,0.000300,-0.000300,0,11.310,0.157,-0.157,0,1.009,0.014,-0.014,0,378.21770,50.85280,-50.85280,0,1.19000,0.16000,-0.16000,0,Mass,0.000000,,,0,,,,,1134,9,-9,0,0,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,K5 V,4309.00,31.00,-31.00,0,0.70,0.01,-0.01,0,0.72,0.02,-0.02,0,0.252,0.076,-0.076,0,[Fe/H],4.61,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h42m59.54s,160.7480950,+60d57m50.83s,60.9641194,213.7710000,0.8400000,-0.8340000,14.0230000,0.0920000,-0.0920000,11.1040000,0.0230000,-0.0230000,13.6871000,0.0002610,-0.0002610,2019-04-30,2019-06,2019-05-02
TIC 172900988 b,TIC 172900988 Aa,1,2,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOSTOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..234K/abstract target=ref>Kostov et al. 2021</a>,200.45200000,0.01100000,-0.01100000,0,0.902810,0.000160,-0.000160,0,11.250,0.440,-0.440,0,1.004,0.039,-0.039,0,942.00000,5.60000,-5.60000,0,2.96386,0.01762,-0.01762,0,Mass,0.027100,0.001100,-0.001100,0,,,,,,,,,0,<a refstr=KOSTOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..234K/abstract target=ref>Kostov et al. 2021</a>,F9,6050.00,100.00,-100.00,0,1.38,0.00,0.00,0,1.24,0.00,0.00,0,0.340,0.100,-0.100,0,[Fe/H],4.25,0.00,0.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h34m38.80s,128.6616644,+31d33m14.33s,31.5539793,250.9560000,3.2540000,-3.1720000,10.1410000,0.0060000,-0.0060000,8.7620000,0.0190000,-0.0190000,10.0477000,0.0005520,-0.0005520,2021-09-08,2021-12,2021-09-08
TIC 237913194 b,TIC 237913194,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SCHLECKER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..275S/abstract target=ref>Schlecker et al. 2020</a>,15.16886500,0.00001800,-0.00001800,0,0.120700,0.003700,-0.003700,0,12.520,0.605,-0.527,0,1.117,0.054,-0.047,0,617.22586,29.24036,-28.92253,0,1.94200,0.09200,-0.09100,0,Mass,0.575000,0.011000,-0.011000,0,,,,,974,,,0,0,<a refstr=SCHLECKER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..275S/abstract target=ref>Schlecker et al. 2020</a>,G3,5788.00,80.00,-80.00,0,1.09,0.01,-0.01,0,1.03,0.06,-0.06,0,0.140,0.050,-0.050,0,[Fe/H],4.38,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h29m46.99s,22.4458116,-60d44m23.67s,-60.7399096,306.0630000,2.0510000,-2.0250000,12.1440000,0.0690000,-0.0690000,10.4850000,0.0210000,-0.0210000,11.9371000,0.0001760,-0.0001760,2020-12-10,2020-12,2020-12-17
